Date Run,Sub,Term,Dept,Course Sections Id,Name,Short Title,Cap,Avail Seats,Student Count,Credits,Status,Status Date,Mtg Days,STime,ETime,Faculty First,Faculty Last,SDate,EDate,Xlist,Petition Y/N,Printed Comments,Method,Type,Location,Room,# Weeks,CIP Code,Sec Course Types
3/29/2022,AET,2023SP,AET,165419,AET-220-301,Motors and Cameras,28,28,0,3,P,2/28/2022,"T, TH", 10:50 AM, 12:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0805,
3/29/2022,ARH,2023SP,AET,165427,ARH-111-301,Des Studio 2,16,16,0,4,P,2/28/2022,"M, W", 1:30 PM, 4:30 PM,,,1/30/2023,5/13/2023,5361,Y,Meets with IND-111-301.,LEC,,MC,,14,04.0501,"GEART, ARHPE"
3/29/2022,ARH,2023SP,AET,165430,ARH-120-301,Drafting Studio 1: Wood Frame,16,16,0,3,P,2/28/2022,"T, TH", 1:30 PM, 3:30 PM,,,1/30/2023,5/13/2023,5362,Y,Meets with IND-120-301.,LEC,,MC,,14,15.1303,
3/29/2022,ARH,2023SP,AET,165433,ARH-140-301,Wood Frame Construction,24,24,0,3,P,2/28/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,5363,Y,Meets with IND-140-301.,LEC,,MC,,14,15.1001,
3/29/2022,ARH,2023SP,AET,165435,ARH-144-601,IntroSustainConstr,20,20,0,3,A,2/28/2022,T, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,04.0401,ARHPE
3/29/2022,ARH,2023SP,AET,165438,ARH-171-601,Tech: Des&Prod II,17,17,0,3,P,2/28/2022,M, 6:15 PM, 9:00 PM,,,1/30/2023,5/13/2023,5364,Y,Meets with IND-171-601.,LEC,EVE,MC,,14,04.0501,ARHPE
3/29/2022,ARH,2023SP,AET,165441,ARH-215-301,Des Studio 3,16,16,0,4,P,2/28/2022,"M, W", 1:30 PM, 4:30 PM,,,1/30/2023,5/13/2023,5414,N,Meets with ARH-216-301.,LEC,,MC,,14,04.0501,"GEART, ARHPE"
3/29/2022,ARH,2023SP,AET,165445,ARH-216-301,Des Studio 4,16,16,0,4,A,2/28/2022,"M, W", 1:30 PM, 4:30 PM,,,1/30/2023,5/13/2023,5414,N,Meets with ARH-215-301.,LEC,,MC,,14,04.0501,"GEART, ARHPE"
3/29/2022,ARH,2023SP,AET,165464,ARH-231-301,HistArch&Interiors2,25,25,0,3,A,2/28/2022,"M, W", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,5365,N,Meets with IND-231-301.,LEC,,MC,,14,04.0801,"GEHUM, GEART"
3/29/2022,ARH,2023SP,AET,165466,ARH-262-601,Building Codes,20,20,0,3,A,2/28/2022,TH, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,04.0901,
3/29/2022,ATC,2023SP,AET,167129,ATC-103-301,Auto Fundamentals,24,24,0,4,A,3/7/2022,"T, TH", 8:00 AM, 9:25 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167130,ATC-103L-301,Auto Fund Lab,12,12,0,0,A,3/7/2022,"T, TH", 9:30 AM, 10:55 AM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167131,ATC-115-301,Auto Electricity & Electronic,24,24,0,4,A,3/7/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167132,ATC-115L-301,Auto Elec & Elec Lab,12,12,0,0,A,3/7/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167133,ATC-116-301,Auto Electrical Systems,24,24,0,3,A,3/7/2022,"M, W", 3:05 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167134,ATC-116L-501,Auto Electrical Systems Lab,12,12,0,0,A,3/7/2022,"M, W", 4:05 PM, 5:30 PM,,,1/30/2023,5/13/2023,,N,,LAB,LD,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167135,ATC-131-301,Engine Concepts,24,24,0,3,A,3/7/2022,"M, W", 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 176E,14,47.0615,
3/29/2022,ATC,2023SP,AET,167136,ATC-131L-301,Engine Concepts Lab,20,20,0,0,A,3/7/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,W 177,14,47.0615,
3/29/2022,ATC,2023SP,AET,167137,ATC-190-301,CO:Co-Op Ed I,20,20,0,3,A,3/7/2022,,,,,,1/30/2023,5/13/2023,,Y,,COOP,,MC,,14,47.0699,ALINT
3/29/2022,ATC,2023SP,AET,167138,ATC-202-301,Auto Susp & Steer Sys,24,24,0,3,A,3/7/2022,"M, W", 8:00 AM, 8:55 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167139,ATC-202L-301,Auto Susp & Steer Sys Lab,12,12,0,0,A,3/7/2022,"M, W", 9:00 AM, 10:25 AM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167140,ATC-203-601,Manual Drive & Gear,24,24,0,3,A,3/7/2022,"T, TH", 6:15 PM, 7:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167141,ATC-203L-601,Manual Drive & Gear Lab,12,12,0,0,A,3/7/2022,"T, TH", 7:15 PM, 8:40 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167142,ATC-204-301,Automatic Drive & Gear,24,24,0,3,A,3/7/2022,"T, TH", 3:05 PM, 4:00 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167143,ATC-204L-501,Automatic Drive & Gear Lab,12,12,0,0,A,3/7/2022,"T, TH", 4:05 PM, 5:30 PM,,,1/30/2023,5/13/2023,,N,,LAB,LD,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167144,ATC-223-601,HEV and ALT Fuels,24,24,0,3,A,3/7/2022,"M, W", 6:15 PM, 7:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167145,ATC-223L-601,HEV and ALT Fuels Lab,12,12,0,0,A,3/7/2022,"M, W", 7:15 PM, 8:40 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167146,ATC-271-301,Climate Control Systems,24,24,0,3,A,3/7/2022,"T, TH", 11:40 AM, 12:35 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,W 177,14,47.0604,
3/29/2022,ATC,2023SP,AET,167147,ATC-271L-301,Climate Control Systems Lab,12,12,0,0,A,3/7/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,W 176E,14,47.0604,
3/29/2022,ATC,2023SP,AET,167148,ATC-290-301,CO:Co-Op Ed II,20,20,0,3,A,3/7/2022,,,,,,1/30/2023,5/13/2023,,Y,,COOP,,MC,,14,47.0699,ALINT
3/29/2022,CMT,2023SP,AET,165468,CMT-101-301,Intro Computers/App,14,14,0,4,P,2/28/2022,"T, TH", 10:10 AM, 12:00 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,11.0601,COMP
3/29/2022,CMT,2023SP,AET,165470,CMT-101-601,Intro Computers/App,14,14,0,4,P,2/28/2022,"T, TH", 6:15 PM, 8:05 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,11.0601,COMP
3/29/2022,CMT,2023SP,AET,165473,CMT-171-301,Digital Electronics,24,24,0,4,A,3/1/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,5401,N,Co-requisite: CMT-171L-301 or 302. Meets with ENS-201-301.,LEC,,MC,,14,27.0303,COMP
3/29/2022,CMT,2023SP,AET,165474,CMT-171-601,Digital Electronics,24,24,0,4,P,3/1/2022,"M, W", 6:15 PM, 7:40 PM,,,1/30/2023,5/13/2023,5402,N,Co-requisite: CMT-171L-601. Meets with ENS-201-601.,LEC,EVE,MC,,14,27.0303,COMP
3/29/2022,CMT,2023SP,AET,165475,CMT-171-851,Digital Electronics,12,12,0,4,A,2/28/2022,M, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,Co-requisite: CMT-171L-851. P-TECH students only.,LEC,,MC,,14,27.0303,COMP
3/29/2022,CMT,2023SP,AET,165476,CMT-171-852,Digital Electronics,12,12,0,4,A,2/28/2022,T, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,Co-requisite: CMT-171L-852. P-TECH students only.,LEC,,MC,,14,27.0303,COMP
3/29/2022,CMT,2023SP,AET,165477,CMT-171L-301,Digital Electronics Lab,12,12,0,0,P,3/1/2022,M, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,5403,N,Co-requisite: CMT-171-301. Meets with ENS-201L-301.,LAB,,MC,,14,27.0303,
3/29/2022,CMT,2023SP,AET,165478,CMT-171L-302,Digital Electronics Lab,12,12,0,0,A,3/1/2022,W, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,5404,N,Co-requisite: CMT-171-301. Meets with ENS-201L-301.,LAB,,MC,,14,27.0303,
3/29/2022,CMT,2023SP,AET,165479,CMT-171L-601,Digital Electronics Lab,12,12,0,0,P,3/1/2022,W, 7:50 PM, 10:35 PM,,,1/30/2023,5/13/2023,5405,N,Co-requisite: CMT-171-601. Meets with ENS-201L-601.,LAB,EVE,MC,,14,27.0303,
3/29/2022,CMT,2023SP,AET,165480,CMT-171L-851,Digital Electronics Lab,12,12,0,0,A,2/28/2022,W, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,Co-requisite: CMT-171-851. P-TECH students only.,LAB,,MC,,14,27.0303,
3/29/2022,CMT,2023SP,AET,165481,CMT-171L-852,Digital Electronics Lab,12,12,0,0,A,2/28/2022,TH, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,Co-requisite: CMT-171-852. P-TECH students only.,LAB,,MC,,14,27.0303,
3/29/2022,CMT,2023SP,AET,165482,CMT-190-601,Intro to Microproc,12,12,0,4,A,2/28/2022,T, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.1201,COMP
3/29/2022,CMT,2023SP,AET,165483,CMT-190L-601,Microprocessor Lab,12,12,0,0,A,2/28/2022,TH, 7:15 PM, 9:00 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,,14,15.1201,
3/29/2022,CMT,2023SP,AET,165484,CMT-190R-601,Microproc Recitation,12,12,0,0,A,2/28/2022,TH, 6:15 PM, 7:10 PM,,,1/30/2023,5/13/2023,,N,,REC,EVE,MC,,14,15.1201,
3/29/2022,ELT,2023SP,AET,165487,ELT-110-301,Electrical Schematics,14,14,0,1,A,2/28/2022,M, 9:05 AM, 10:00 AM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0499,
3/29/2022,ELT,2023SP,AET,165500,ELT-141-301,Circuits I,24,24,0,4,A,2/28/2022,"T, TH", 12:45 PM, 2:10 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: ELT-141L-301 or 302.,LEC,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165502,ELT-141-601,Circuits I,24,24,0,4,A,2/28/2022,M, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: ELT-141L-601.,LEC,EVE,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165505,ELT-141-851,Circuits I,12,12,0,4,A,2/28/2022,T, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,Co-requisite: ELT-141L-851. P-TECH students only.,LEC,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165507,ELT-141L-301,Circuits I Lab,12,12,0,0,A,2/28/2022,T, 2:15 PM, 5:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: ELT-141-301.,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165511,ELT-141L-302,Circuits I Lab,12,12,0,0,A,2/28/2022,TH, 2:15 PM, 5:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: ELT-141-301.,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165516,ELT-141L-601,Circuits I Lab,12,12,0,0,A,2/28/2022,W, 6:15 PM, 9:00 PM,,,1/30/2023,5/13/2023,,N,Co-requisite: ELT-141-601.,LAB,EVE,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165518,ELT-141L-851,Circuits I Lab,12,12,0,0,A,2/28/2022,TH, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,Co-requisite: ELT-141-851. P-TECH students only.,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165531,ELT-142-301,Circuits II,24,24,0,4,A,2/28/2022,"M, W", 11:05 AM, 12:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165532,ELT-142L-301,Circuits II Lab,12,12,0,0,A,2/28/2022,M, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165533,ELT-142L-302,Circuits II Lab,12,12,0,0,A,2/28/2022,W, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165534,ELT-161-301,Electronics I,24,24,0,4,A,2/28/2022,"T, TH", 12:25 PM, 1:50 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165535,ELT-161L-301,Elec I Lab,12,12,0,0,A,2/28/2022,TH, 2:00 PM, 4:45 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,167111,ELT-161L-851,Elec I Lab,12,12,0,0,A,3/4/2022,TH, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,"P-TECH students only. P-TECH students should register for, ELT-161-301 lecture.",LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165537,ELT-215-301,Program Logic Controllers,24,24,0,4,A,2/28/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165538,ELT-215L-301,Prog Logic Cntl Lab,12,12,0,0,A,2/28/2022,M, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165539,ELT-215L-302,Prog Logic Cntl Lab,12,12,0,0,A,2/28/2022,W, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165546,ELT-261-601,Electronics II,12,12,0,4,A,2/28/2022,M, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165674,ELT-261-851,Electronics II,12,12,0,4,P,2/28/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LEC,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165679,ELT-261L-601,Elec II Lab,12,12,0,0,A,2/28/2022,W, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165693,ELT-261L-851,Elec II Lab,12,12,0,0,P,2/28/2022,TH, 3:05 PM, 5:50 PM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LAB,,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165711,ELT-265-601,Communication Systems,12,12,0,4,A,2/28/2022,T, 6:15 PM, 9:00 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165717,ELT-265L-601,Commun Systems I Lab,12,12,0,0,A,2/28/2022,TH, 6:15 PM, 9:00 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,,14,15.0303,
3/29/2022,ELT,2023SP,AET,165721,ELT-289-301,CO:Cooperative Ed,15,15,0,3,A,2/28/2022,,,,,,1/30/2023,5/13/2023,,Y,,COOP,,MC,,14,15.0303,ALINT
3/29/2022,FPT,2023SP,AET,165725,FPT-112-301,FFII,20,20,0,3,A,2/28/2022,"T, TH", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,Y,,LEC,,MC,,14,43.0203,
3/29/2022,FPT,2023SP,AET,165729,FPT-112L-641,FFII Lab,20,20,0,1,A,2/28/2022,S, 8:30 AM, 4:30 PM,,,1/30/2023,5/13/2023,,Y,"Meets 4 Saturday's, TBD.",LAB,OFFC,FDSTR,,14,43.0203,
3/29/2022,FPT,2023SP,AET,165735,FPT-121-301,F D Supervision,30,30,0,3,A,2/28/2022,"M, W", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,43.0202,
3/29/2022,FPT,2023SP,AET,165781,FPT-151-301,Bldg Construction,30,30,0,3,A,2/28/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,43.0203,
3/29/2022,FPT,2023SP,AET,165782,FPT-152-301,Fire Tactics,30,30,0,3,A,2/28/2022,"T, TH", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,43.0202,
3/29/2022,FPT,2023SP,AET,165783,FPT-153-601,F D Legal Aspects,30,30,0,3,A,2/28/2022,T, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,43.0202,
3/29/2022,FPT,2023SP,AET,165784,FPT-158-301,Fire Dynamics,30,30,0,3,A,2/28/2022,"M, W", 3:05 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,43.0203,
3/29/2022,FPT,2023SP,AET,165785,FPT-160-601,Physics for Fire,26,26,0,3,A,2/28/2022,M, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,43.0203,
3/29/2022,FPT,2023SP,AET,165786,FPT-162-301W,IntroIncidentSafety,30,30,0,3,A,2/28/2022,,,,,,1/30/2023,5/13/2023,,N,,ONLIN,ONLI,ONLI,,14,43.0201,
3/29/2022,FPT,2023SP,AET,165787,FPT-180-601,Emergency Service Leadership,25,25,0,3,A,2/28/2022,T, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,44.9999,
3/29/2022,FPT,2023SP,AET,165789,FPT-254-301,NYS Code Compliance,25,25,0,4,A,2/28/2022,"M, W", 10:10 AM, 12:00 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,43.0201,
3/29/2022,FPT,2023SP,AET,165792,FPT-262-501,Fire Investigation II,24,24,0,3,A,2/28/2022,TH, 4:45 PM, 7:50 PM,,,1/30/2023,5/13/2023,,Y,,LEC,LD,MC,,14,43.0202,
3/29/2022,GST,2023SP,AET,165793,GST-110-301,Intro Rem Sensing,20,20,0,3,A,2/28/2022,"M, W, F", 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,45.0702,
3/29/2022,GST,2023SP,AET,165796,GST-230-301,Image Analysis,20,20,0,3,P,2/28/2022,T, 1:30 PM, 4:35 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,45.0702,
3/29/2022,GST,2023SP,AET,165798,GST-240-301,GST Internship,10,10,0,1,P,2/28/2022,F, 1:30 PM, 2:25 PM,,,1/30/2023,5/13/2023,,Y,,INTRN,,MC,,14,45.0702,
3/29/2022,IND,2023SP,AET,165801,IND-111-301,Des Studio 2,16,16,0,4,P,2/28/2022,"M, W", 1:30 PM, 4:30 PM,,,1/30/2023,5/13/2023,5361,Y,Meets with ARH-111-301.,LEC,,MC,,14,04.0501,"GEART, ARHPE"
3/29/2022,IND,2023SP,AET,165806,IND-120-301,Drafting Studio 1: Wood Frame,16,16,0,3,P,2/28/2022,"T, TH", 1:30 PM, 3:30 PM,,,1/30/2023,5/13/2023,5362,Y,Meets with ARH-120-301.,LEC,,MC,,14,15.1303,
3/29/2022,IND,2023SP,AET,165809,IND-140-301,Wood Frame Construction,24,24,0,3,P,2/28/2022,"T, TH", 11:10 AM, 12:35 PM,,,1/30/2023,5/13/2023,5363,Y,Meets with ARH-140-301.,LEC,,MC,,14,15.1303,
3/29/2022,IND,2023SP,AET,165813,IND-171-601,Tech: Des&Prod II,17,17,0,3,P,2/28/2022,M, 6:15 PM, 9:00 PM,,,1/30/2023,5/13/2023,5364,Y,Meets with ARH-171-601.,LEC,EVE,MC,,14,04.0501,ARHPE
3/29/2022,IND,2023SP,AET,165815,IND-216-301,Des Studio: Res,16,16,0,4,A,2/28/2022,"M, W", 1:30 PM, 4:30 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,04.0501,GEART
3/29/2022,IND,2023SP,AET,165816,IND-231-301,HistArch&Interiors2,25,25,0,3,A,2/28/2022,"M, W", 9:35 AM, 11:00 AM,,,1/30/2023,5/13/2023,5365,N,Meets with ARH-231-301.,LEC,,MC,,14,04.0801,"GEHUM, GEART"
3/29/2022,IND,2023SP,AET,165825,IND-247-501,Kitch&BathFundmtls,27,27,0,3,A,2/28/2022,"M, W", 4:40 PM, 6:05 PM,,,1/30/2023,5/13/2023,,N,,LEC,LD,MC,,14,04.0501,
3/29/2022,MET,2023SP,AET,165827,MET-150-301,Engineering:Intro,18,18,0,3,A,3/1/2022,"M, W", 1:30 PM, 2:55 PM,,,1/30/2023,5/13/2023,5399,N,Meets with ENS-150-301.,LEC,,MC,,14,14.0101,
3/29/2022,MET,2023SP,AET,165828,MET-150-601,Engineering:Intro,18,18,0,3,A,3/1/2022,W, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,5400,N,Meets with ENS-150-601.,LEC,EVE,MC,,14,14.0101,
3/29/2022,MET,2023SP,AET,165829,MET-151-601,Machine Tools,14,14,0,3,A,2/28/2022,M, 6:15 PM, 8:05 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165830,MET-151-851,Machine Tools,14,14,0,3,A,2/28/2022,M, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LEC,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165831,MET-151-852,Machine Tools,14,14,0,3,A,2/28/2022,T, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LEC,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165952,MET-151L-601,Machine Tools Lab,14,14,0,0,A,3/1/2022,M, 8:05 PM, 10:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165954,MET-151L-851,Machine Tools Lab,14,14,0,0,A,3/1/2022,W, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LAB,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165956,MET-151L-852,Machine Tools Lab,14,14,0,0,A,3/1/2022,TH, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LAB,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165958,MET-152-301,Machine Tools,14,14,0,3,A,3/1/2022,"T, TH", 11:15 AM, 12:10 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165960,MET-152-851,Machine Tools,14,14,0,3,A,3/1/2022,W, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LEC,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165961,MET-152-852,Machine Tools,14,14,0,3,A,3/1/2022,TH, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LEC,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165963,MET-152L-301,Machine Tools Lab,14,14,0,0,A,3/1/2022,TH, 1:30 PM, 4:15 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165964,MET-152L-851,Machine Tools Lab,14,14,0,0,A,3/1/2022,M, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LAB,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165966,MET-152L-852,Machine Tools Lab,14,14,0,0,A,3/1/2022,T, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LAB,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165967,MET-153-601,Intro to Modern Mfg,24,24,0,3,A,3/1/2022,TH, 6:15 PM, 9:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165968,MET-161-601,Engineering Draw I,18,18,0,3,A,3/1/2022,W, 6:15 PM, 8:05 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.1306,
3/29/2022,MET,2023SP,AET,165969,MET-161-851,Engineering Draw I,18,18,0,3,A,3/1/2022,M, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LEC,,MC,W 117,14,15.1306,
3/29/2022,MET,2023SP,AET,165970,MET-161L-601,Engineering Draw I Lab,18,18,0,0,A,3/1/2022,W, 8:05 PM, 10:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,,14,15.1306,
3/29/2022,MET,2023SP,AET,165971,MET-161L-851,Engineering Draw I Lab,18,18,0,0,A,3/1/2022,W, 8:45 AM, 11:30 AM,,,1/30/2023,5/13/2023,,Y,P-TECH students only.,LAB,,MC,W 117,14,15.1306,
3/29/2022,MET,2023SP,AET,165972,MET-171-601,Manufactrng Processes,18,18,0,3,A,3/1/2022,T, 6:15 PM, 8:05 PM,,,1/30/2023,5/13/2023,,N,,LEC,EVE,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165973,MET-171L-601,Manufacturing Processes Lab,18,18,0,0,A,3/1/2022,T, 8:05 PM, 10:50 PM,,,1/30/2023,5/13/2023,,N,,LAB,EVE,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165974,MET-251-301,Appl Strength/Materials,14,14,0,4,A,3/1/2022,M, 1:30 PM, 4:15 PM,,,1/30/2023,5/13/2023,,N,,LEC,,MC,,14,15.0805,
3/29/2022,MET,2023SP,AET,165975,MET-251L-301,Appl Strngth of Mat Lab,14,14,0,0,A,3/1/2022,W, 1:30 PM, 4:15 PM,,,1/30/2023,5/13/2023,,N,,LAB,,MC,,14,15.0805,
